
שם נייר,נייר,כמות,שער אחרון,מטבע,שינוי יומי בסכום,שינוי יומי באחוז,שער עלות מותאם,שער עלות נומינלי,שינוי משער עלות מותאם בשח,שינוי משער עלות מותאם באחוז,שינוי משער עלות נומינלי בשח,שינוי משער עלות נומינלי באחוז,שווי אחזקה בשח,שווי אחזקה במטבע,הכנסה לקבל בשח,אחוז מהתיק
		,
				אבגול,1100957,"              262.00","            373.00",שח,"","       0.00    ","              381.00","              381.18","         -20.96     ","        -2.09","         -21.44     ","        -2.14","              977.26     ",,,0.38,
				אבוג'ן,1105055,"              110.00","            814.90",שח,"","       0.00    ","              892.00","              892.43","         -84.81     ","        -8.64","         -85.28     ","        -8.68","              896.39     ",,,0.35,
				אדגר,1820083,"              174.00","            568.70",שח,"","       0.00    ","              570.50","              570.78","          -3.13     ","        -0.31","          -3.61     ","        -0.36","              989.54     ",,,0.38,
				או פי סי אנרגיה,1141571,"               51.00","          1,942.00",שח,"","       0.00    ","            1,945.00","            1,945.94","          -1.53     ","        -0.15","          -2.01     ","        -0.20","              990.42     ",,,0.38,
				אוברסיז,1139617,"              200.00","            431.90",שח,"","       0.00    ","              499.40","              499.64","        -135.00     ","       -13.51","        -135.48     ","       -13.55","              863.80     ",,,0.33,
				אודיוקודס,1082965,"               36.00","          3,845.00",שח,"","       0.00    ","            2,629.00","            2,650.28","         437.75     ","        46.25","         430.10     ","        45.07","            1,384.20     ",,,0.53,
				'אופקו הלת,1129543,"              169.00","          1,020.00",שח,"","       0.00    ","            1,258.11","            3,516.89","        -402.40     ","       -18.92","      -4,219.74     ","       -70.99","            1,723.80     ",,,0.66,
				אורמד פארמ,1141324,"               62.00","          1,381.00",שח,"","       0.00    ","            1,590.00","            1,590.76","        -129.58     ","       -13.14","        -130.05     ","       -13.18","              856.22     ",,,0.33,
				אורמת טכנו,1134402,"               26.00","         19,580.00",שח,"","       0.00    ","           21,870.27","           15,018.04","        -595.47     ","       -10.47","       1,186.11     ","        30.37","            5,090.80     ",,,1.96,
				אזורים,715011,"              601.00","            330.10",שח,"","       0.00    ","              330.42","              330.58","          -1.90     ","        -0.09","          -2.86     ","        -0.14","            1,983.90     ",,,0.76,
				אטראו שוקי הון,1096106,"               26.00","          3,451.00",שח,"","       0.00    ","            3,738.00","            3,739.81","         -74.62     ","        -7.67","         -75.09     ","        -7.72","              897.26     ",,"                25.61",0.35,
				אייאיאס,431015,"                6.00","         15,960.00",שח,"","       0.00    ","           17,000.00","           17,008.17","         -62.40     ","        -6.11","         -62.89     ","        -6.16","              957.60     ",,,0.37,
				איידיאיי ביטוח,1129501,"                5.00","         19,080.00",שח,"","       0.00    ","           20,910.00","           20,920.00","         -91.50     ","        -8.75","         -92.00     ","        -8.79","              954.00     ",,,0.37,
				איי.אפ.אפ,1155019,"                8.47","         48,890.00",שח,"","       0.00    ","  לא חושב           ","           19,067.41","                    ","             ","       2,525.97     ","       156.40","            4,140.98     ",,,1.6,
				אילקס מדיקל,1080753,"               19.00","          5,123.00",שח,"","       0.00    ","            5,206.00","            5,208.47","         -15.77     ","        -1.59","         -16.24     ","        -1.64","              973.37     ",,,0.37,
				אינרום,1132356,"               86.00","          1,155.00",שח,"","       0.00    ","            1,156.00","            1,156.56","          -0.86     ","        -0.08","          -1.34     ","        -0.13","              993.30     ",,,0.38,
				איסתא,1081074,"               13.00","          5,888.00",שח,"","       0.00    ","            6,086.00","            6,088.92","         -25.74     ","        -3.25","         -26.12     ","        -3.29","              765.44     ",,,0.29,
				אירונאוטיקס,1141142,"              143.00","            665.00",שח,"","       0.00    ","              689.00","              689.33","         -34.32     ","        -3.48","         -34.79     ","        -3.52","              950.95     ",,,0.37,
				איתמר,1102458,"              729.00","            122.80",שח,"","       0.00    ","              136.70","              136.77","        -101.32     ","       -10.16","        -101.81     ","       -10.21","              895.21     ",,,0.34,
